indice,num_tema_cadastrado,sugerido_1,similaridade_1,sugerido_2,similaridade_2,sugerido_3,similaridade_3,sugerido_4,similaridade_4,sugerido_5,similaridade_5,sugerido_6,similaridade_6,posicao_tema_real,similaridade_tema_real
0,1150,1150,143.9886562606033,9,131.54058502695628,11,116.20925383962152,1147,112.16249165428815,995,105.37666303984318,483,101.3174277877567,1,143.9886562606033
